order_id,user_id,database_user_id,problem_id,database_problem_id,correct,skill_id,skill_name,ms_first_response,answer_type,attempt_count
28122679,78972,,46875,181,1,487,数组,19137,algebra,1
28106802,78972,,46908,192,1,487_534_413,数组_模拟_字符串,29438,algebra,1
28106566,78972,,46947,205,0,543,循环结构,59281,algebra,1
28111458,78974,,46842,170,1,413_534_541,字符串_模拟_排序,22943,algebra,1
28252125,78974,,46866,178,1,487_534,数组_模拟,57433,algebra,1
28252166,78974,,46872,180,1,487,数组,19884,algebra,1
28111396,78974,,46884,184,1,487_413,数组_字符串,31785,algebra,1
28111226,78974,,46905,191,0,487_534_540,数组_模拟_枚举,26577,algebra,1
28111350,78974,,46968,212,1,543,循环结构,39349,algebra,1
28995754,78976,,43199,152,1,533,函数与结构体,37859,choose_1,1
28112437,78976,,46794,154,0,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,303733,algebra,1
28112828,78976,,46836,168,0,413_534,字符串_模拟,36505,algebra,1
28263851,78976,,46857,175,1,487,数组,33538,algebra,1
28269599,78976,,46866,178,1,487_534,数组_模拟,16000,algebra,1
28112891,78976,,46875,181,1,487,数组,21359,algebra,1
28262747,78976,,46923,197,0,543,循环结构,53883,algebra,1
28112115,78976,,46935,201,0,543_534,循环结构_模拟,131823,algebra,1
28269523,78976,,46938,202,1,543,循环结构,18644,algebra,1
28112932,78976,,46941,203,1,543_536,循环结构_质数,24338,algebra,1
28269471,78976,,46950,206,1,543_534_413,循环结构_模拟_字符串,44958,algebra,1
28269437,78976,,46956,208,1,543,循环结构,20593,algebra,1
28107808,78977,,46800,156,1,533,函数与结构体,19109,algebra,1
28245217,78977,,46827,165,1,413,字符串,19712,algebra,1
28245169,78977,,46839,169,1,413_534,字符串_模拟,22273,algebra,1
28245013,78977,,46842,170,1,413_534_541,字符串_模拟_排序,72125,algebra,1
28107667,78977,,46854,174,0,413_534_537,字符串_模拟_搜索,21875,algebra,1
28107496,78977,,46881,183,0,487,数组,44437,algebra,1
28107709,78977,,46890,186,0,487_540,数组_枚举,21312,algebra,1
28107811,78977,,46971,213,1,543_534_540,循环结构_模拟_枚举,28140,algebra,1
28876887,78978,,43199,152,0,533,函数与结构体,25250,choose_1,4
28274410,78978,,46824,164,1,413_534,字符串_模拟,22780,algebra,1
28436522,78978,,46827,165,1,413,字符串,23938,algebra,1
28274297,78978,,46833,167,1,413_534_540,字符串_模拟_枚举,113219,algebra,1
28105117,78978,,46845,171,0,413,字符串,40170,algebra,1
28104824,78978,,46848,172,0,413_534,字符串_模拟,10234,algebra,1
28274439,78978,,46848,172,1,413_534,字符串_模拟,28368,algebra,1
28436570,78978,,46863,177,1,487,数组,18004,algebra,1
28274202,78978,,46872,180,0,487,数组,49710,algebra,1
28436388,78978,,46896,188,0,487,数组,172688,algebra,1
28105232,78978,,46920,196,1,543,循环结构,24242,algebra,1
28104991,78978,,46923,197,1,543,循环结构,98196,algebra,1
28436591,78978,,46953,207,1,543_534,循环结构_模拟,59043,algebra,1
28105081,78978,,46956,208,1,543,循环结构,32027,algebra,1
28122883,78979,,46806,158,0,533,函数与结构体,144351,algebra,1
28122991,78979,,46824,164,1,413_534,字符串_模拟,50682,algebra,1
28236334,78979,,46827,165,0,413,字符串,42571,algebra,1
28123047,78979,,46839,169,1,413_534,字符串_模拟,31885,algebra,1
28236375,78979,,46842,170,1,413_534_541,字符串_模拟_排序,37243,algebra,1
28236360,78979,,46845,171,1,413,字符串,44065,algebra,1
28122952,78979,,46851,173,0,413_534,字符串_模拟,74774,algebra,1
28236408,78979,,46854,174,1,413_534_537,字符串_模拟_搜索,20375,algebra,1
28103028,78979,,46860,176,0,487_535,数组_递归,100836,algebra,0
28123014,78979,,46860,176,0,487_535,数组_递归,35097,algebra,0
28123138,78979,,46863,177,1,487,数组,25703,algebra,1
28236424,78979,,46866,178,1,487_534,数组_模拟,25690,algebra,1
28103142,78979,,46872,180,0,487,数组,25309,algebra,1
28236443,78979,,46875,181,1,487,数组,29419,algebra,1
28236384,78979,,46878,182,0,487_534_540,数组_模拟_枚举,35853,algebra,1
28103162,78979,,46896,188,1,487,数组,37748,algebra,1
28123073,78979,,46905,191,0,487_534_540,数组_模拟_枚举,10981,algebra,0
28103120,78979,,46908,192,0,487_534_413,数组_模拟_字符串,36152,algebra,1
28123159,78979,,46911,193,1,487_534,数组_模拟,46778,algebra,1
28103097,78979,,46920,196,0,543,循环结构,8637,algebra,1
28123170,78979,,46944,204,1,543_536,循环结构_质数,54665,algebra,1
32862222,78980,,43199,152,1,533,函数与结构体,30994,choose_1,1
28113073,78980,,46809,159,0,533,函数与结构体,83818,algebra,1
28273137,78980,,46842,170,1,413_534_541,字符串_模拟_排序,35210,algebra,1
28272855,78980,,46845,171,0,413,字符串,44350,algebra,0
28273065,78980,,46857,175,1,487,数组,33287,algebra,1
28273173,78980,,46860,176,1,487_535,数组_递归,30675,algebra,1
28273042,78980,,46863,177,1,487,数组,30468,algebra,1
28112884,78980,,46878,182,0,487_534_540,数组_模拟_枚举,62758,algebra,0
28272978,78980,,46917,195,0,543,循环结构,23685,algebra,1
28273078,78980,,46935,201,1,543_534,循环结构_模拟,42012,algebra,1
28112649,78980,,46944,204,0,543_536,循环结构_质数,265996,algebra,0
28113045,78980,,46956,208,1,543,循环结构,49544,algebra,1
28113161,78980,,46971,213,1,543_534_540,循环结构_模拟_枚举,28133,algebra,1
28116983,78981,,46794,154,0,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,112790,algebra,1
28238009,78981,,46818,162,1,413_539_536,字符串_素数_质数,30609,algebra,1
28238081,78981,,46839,169,1,413_534,字符串_模拟,25306,algebra,1
28238074,78981,,46845,171,1,413,字符串,30106,algebra,1
28237836,78981,,46875,181,0,487,数组,86010,algebra,1
28116906,78981,,46884,184,1,487_413,数组_字符串,230140,algebra,1
28117005,78981,,46935,201,1,543_534,循环结构_模拟,58569,algebra,1
28117052,78981,,46941,203,1,543_536,循环结构_质数,76460,algebra,1
28117077,78981,,46956,208,1,543,循环结构,56579,algebra,1
28245052,78982,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,72228,algebra,1
28234124,78982,,46812,160,0,413,字符串,292774,algebra,1
28245255,78982,,46824,164,1,413_534,字符串_模拟,13650,algebra,1
28245186,78982,,46848,172,1,413_534,字符串_模拟,28736,algebra,1
28103398,78982,,46911,193,1,487_534,数组_模拟,65541,algebra,1
28103356,78982,,46944,204,1,543_536,循环结构_质数,95558,algebra,1
28107513,78983,,46830,166,1,413_534,字符串_模拟,241900,algebra,1
28159326,78983,,46833,167,1,413_534_540,字符串_模拟_枚举,76677,algebra,1
28107853,78983,,46836,168,1,413_534,字符串_模拟,34346,algebra,1
28107869,78983,,46866,178,1,487_534,数组_模拟,33474,algebra,1
28159481,78983,,46872,180,1,487,数组,27035,algebra,1
28107840,78983,,46899,189,1,487,数组,18756,algebra,1
28107758,78983,,46944,204,0,543_536,循环结构_质数,56968,algebra,1
28106742,78984,,46821,163,1,413_534,字符串_模拟,307985,algebra,1
28244419,78984,,46821,163,1,413_534,字符串_模拟,49656,algebra,1
28244380,78984,,46836,168,1,413_534,字符串_模拟,22406,algebra,1
28106156,78984,,46884,184,1,487_413,数组_字符串,471172,algebra,1
28248916,78985,,46830,166,1,413_534,字符串_模拟,16594,algebra,1
28107427,78985,,46836,168,0,413_534,字符串_模拟,48329,algebra,1
28107542,78985,,46839,169,1,413_534,字符串_模拟,15639,algebra,1
28248887,78985,,46845,171,1,413,字符串,45115,algebra,1
28107553,78985,,46881,183,1,487,数组,15037,algebra,1
28107369,78985,,46917,195,0,543,循环结构,37070,algebra,1
28107565,78985,,46920,196,1,543,循环结构,23543,algebra,1
28122870,78986,,46809,159,1,533,函数与结构体,56133,algebra,1
28122850,78986,,46812,160,1,413,字符串,39568,algebra,1
28122740,78986,,46893,187,1,487_542,数组_进制,51744,algebra,1
28122817,78986,,46914,194,1,543,循环结构,21188,algebra,1
28187537,78987,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,26639,algebra,1
28187140,78987,,46806,158,0,533,函数与结构体,24835,algebra,1
28187639,78987,,46812,160,1,413,字符串,24396,algebra,1
28186596,78987,,46818,162,0,413_539_536,字符串_素数_质数,25973,algebra,1
28253486,78987,,46833,167,1,413_534_540,字符串_模拟_枚举,22893,algebra,1
28186934,78987,,46842,170,0,413_534_541,字符串_模拟_排序,49669,algebra,1
28253157,78987,,46863,177,0,487,数组,76276,algebra,1
28187602,78987,,46866,178,1,487_534,数组_模拟,24525,algebra,1
28253438,78987,,46869,179,1,487,数组,27228,algebra,1
28187349,78987,,46881,183,0,487,数组,62936,algebra,1
28253065,78987,,46902,190,1,487_534,数组_模拟,26807,algebra,1
28186896,78987,,46908,192,1,487_534_413,数组_模拟_字符串,23644,algebra,1
28253118,78987,,46914,194,1,543,循环结构,30538,algebra,1
28252939,78987,,46917,195,0,543,循环结构,36937,algebra,0
28253530,78987,,46923,197,1,543,循环结构,58280,algebra,1
28186836,78987,,46926,198,1,543,循环结构,30495,algebra,1
28185938,78987,,46968,212,0,543,循环结构,67719,algebra,1
28117122,78988,,46797,155,1,533_537_536,函数与结构体_搜索_质数,31762,algebra,1
28273384,78988,,46827,165,1,413,字符串,14766,algebra,1
28273392,78988,,46836,168,1,413_534,字符串_模拟,8687,algebra,1
28273403,78988,,46845,171,1,413,字符串,6312,algebra,1
28273306,78988,,46872,180,0,487,数组,26641,algebra,1
28117133,78988,,46881,183,1,487,数组,39016,algebra,1
28922411,78989,,43199,152,1,533,函数与结构体,15250,choose_1,1
28128191,78989,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,20371,algebra,1
28105794,78989,,46803,157,1,533_538,函数与结构体_排列组合,82749,algebra,1
28128030,78989,,46833,167,0,413_534_540,字符串_模拟_枚举,31477,algebra,1
28127801,78989,,46836,168,0,413_534,字符串_模拟,76425,algebra,1
28128202,78989,,46851,173,1,413_534,字符串_模拟,28691,algebra,1
28128149,78989,,46869,179,1,487,数组,18923,algebra,1
28105853,78989,,46881,183,0,487,数组,56257,algebra,1
28127603,78989,,46884,184,1,487_413,数组_字符串,99571,algebra,1
28105889,78989,,46887,185,0,487_534_540,数组_模拟_枚举,88010,algebra,1
28105942,78989,,46929,199,1,543_534_413,循环结构_模拟_字符串,32204,algebra,1
28105953,78989,,46959,209,1,543_534,循环结构_模拟,20823,algebra,1
28172488,78990,,46803,157,1,533_538,函数与结构体_排列组合,89424,algebra,1
28110181,78990,,46830,166,1,413_534,字符串_模拟,45453,algebra,1
28110224,78990,,46857,175,1,487,数组,24078,algebra,1
28172210,78990,,46863,177,0,487,数组,63272,algebra,1
28110060,78990,,46866,178,0,487_534,数组_模拟,71188,algebra,0
28172671,78990,,46869,179,1,487,数组,33199,algebra,1
28172717,78990,,46872,180,1,487,数组,23871,algebra,1
28110325,78990,,46872,180,1,487,数组,33672,algebra,1
28172122,78990,,46914,194,1,543,循环结构,50003,algebra,1
28172141,78990,,46938,202,1,543,循环结构,34685,algebra,1
28110244,78990,,46947,205,0,543,循环结构,35188,algebra,1
32265696,78991,,43199,152,1,533,函数与结构体,22804,choose_1,1
28107523,78991,,46800,156,1,533,函数与结构体,93750,algebra,1
28240958,78991,,46806,158,1,533,函数与结构体,43985,algebra,1
28105263,78991,,46845,171,1,413,字符串,535798,algebra,1
28240799,78991,,46851,173,1,413_534,字符串_模拟,90605,algebra,1
21786899,78992,,8462,121,1,529_525,浮点数_顺序结构,37782,algebra,1
28271703,78992,,46812,160,0,413,字符串,1226813,algebra,1
28273406,78992,,46827,165,1,413,字符串,79891,algebra,1
28116779,78992,,46893,187,1,487_542,数组_进制,148312,algebra,1
28116486,78992,,46962,210,1,11_70,Venn Diagram,1147078,algebra,1
28905728,79012,,43199,152,1,533,函数与结构体,202806,choose_1,1
28175454,79012,,46806,158,1,533,函数与结构体,38580,algebra,1
28105440,79012,,46827,165,1,413,字符串,16089,algebra,1
28105463,79012,,46830,166,1,413_534,字符串_模拟,16225,algebra,1
28175442,79012,,46833,167,1,413_534_540,字符串_模拟_枚举,33606,algebra,1
28105209,79012,,46836,168,0,413_534,字符串_模拟,44220,algebra,1
28105429,79012,,46839,169,1,413_534,字符串_模拟,22902,algebra,1
28105354,79012,,46926,198,0,543,循环结构,5854,algebra,1
30224823,79013,,8463,122,1,529_525,浮点数_顺序结构,38514,algebra,1
28918730,79013,,43199,152,1,533,函数与结构体,93686,choose_1,1
28118389,79013,,46803,157,0,533_538,函数与结构体_排列组合,41379,algebra,1
28186650,79013,,46809,159,1,533,函数与结构体,8994,algebra,1
28106021,79013,,46827,165,0,413,字符串,120761,algebra,1
28106893,79013,,46836,168,1,413_534,字符串_模拟,24460,algebra,1
28106133,79013,,46863,177,1,487,数组,58265,algebra,1
28186605,79013,,46863,177,1,487,数组,16104,algebra,1
28106123,79013,,46869,179,1,487,数组,26468,algebra,1
28106183,79013,,46911,193,0,487_534,数组_模拟,414106,algebra,1
28118413,79013,,46917,195,1,543,循环结构,22987,algebra,1
28118421,79013,,46920,196,1,543,循环结构,20903,algebra,1
28118366,79013,,46941,203,0,543_536,循环结构_质数,35303,algebra,1
28118427,79013,,46971,213,1,543_534_540,循环结构_模拟_枚举,25442,algebra,1
28175293,79014,,46809,159,1,533,函数与结构体,38142,algebra,1
28175228,79014,,46827,165,0,413,字符串,35428,algebra,1
28175330,79014,,46839,169,1,413_534,字符串_模拟,44624,algebra,1
28175310,79014,,46845,171,1,413,字符串,38579,algebra,1
28175276,79014,,46887,185,1,487_534_540,数组_模拟_枚举,41418,algebra,1
28175216,79014,,46929,199,1,543_534_413,循环结构_模拟_字符串,66389,algebra,1
28175256,79014,,46932,200,1,543,循环结构,123288,algebra,1
30887732,79015,,46821,163,1,413_534,字符串_模拟,19478,algebra,1
30887683,79015,,46827,165,1,413,字符串,30184,algebra,1
30887690,79015,,46839,169,1,413_534,字符串_模拟,33448,algebra,1
30887708,79015,,46845,171,1,413,字符串,23113,algebra,1
28933643,79015,,46950,206,1,543_534_413,循环结构_模拟_字符串,35631,algebra,1
28541649,79016,,8463,122,1,529_525,浮点数_顺序结构,8683,algebra,1
28122907,79016,,46800,156,1,533,函数与结构体,89106,algebra,1
28542480,79016,,46824,164,1,413_534,字符串_模拟,40307,algebra,1
28542514,79016,,46857,175,1,487,数组,23724,algebra,1
28271480,79016,,46869,179,1,487,数组,53657,algebra,1
28122918,79016,,46881,183,1,487,数组,62383,algebra,1
28115664,79016,,46926,198,1,543,循环结构,88919,algebra,1
28276703,79018,,46806,158,1,533,函数与结构体,17031,algebra,1
28276494,79018,,46809,159,1,533,函数与结构体,125127,algebra,1
28276481,79018,,46827,165,1,413,字符串,57597,algebra,1
28107173,79018,,46842,170,0,413_534_541,字符串_模拟_排序,35374,algebra,1
28238972,79018,,46851,173,0,413_534,字符串_模拟,18050,algebra,1
28239273,79018,,46866,178,0,487_534,数组_模拟,22043,algebra,1
28276640,79018,,46887,185,0,487_534_540,数组_模拟_枚举,14672,algebra,1
28276589,79018,,46902,190,0,487_534,数组_模拟,50861,algebra,1
28276614,79018,,46926,198,0,543,循环结构,43750,algebra,1
28239196,79018,,46944,204,0,543_536,循环结构_质数,26084,algebra,1
28107294,79018,,46947,205,0,543,循环结构,39266,algebra,1
28238821,79018,,46950,206,1,543_534_413,循环结构_模拟_字符串,132197,algebra,1
28239034,79018,,46959,209,0,543_534,循环结构_模拟,24290,algebra,1
28276580,79018,,46962,210,1,11_70,Venn Diagram,33025,algebra,1
28276695,79018,,46971,213,1,543_534_540,循环结构_模拟_枚举,37180,algebra,1
28110760,79019,,46800,156,1,533,函数与结构体,48625,algebra,1
28237959,79019,,46815,161,1,413_534,字符串_模拟,5656,algebra,1
28237860,79019,,46830,166,0,413_534,字符串_模拟,22000,algebra,1
28237978,79019,,46860,176,1,487_535,数组_递归,3859,algebra,1
28110643,79019,,46860,176,0,487_535,数组_递归,34203,algebra,0
28237952,79019,,46878,182,1,487_534_540,数组_模拟_枚举,6141,algebra,1
28110812,79019,,46878,182,1,487_534_540,数组_模拟_枚举,10625,algebra,1
28110793,79019,,46905,191,1,487_534_540,数组_模拟_枚举,26656,algebra,1
28110712,79019,,46926,198,0,543,循环结构,10812,algebra,1
28273814,79020,,46800,156,1,533,函数与结构体,26360,algebra,1
28105932,79020,,46806,158,1,533,函数与结构体,32745,algebra,1
28273232,79020,,46815,161,1,413_534,字符串_模拟,797802,algebra,1
28105894,79020,,46845,171,1,413,字符串,20824,algebra,1
28104796,79020,,46866,178,0,487_534,数组_模拟,366483,algebra,1
28105948,79020,,46932,200,1,543,循环结构,47355,algebra,1
21864357,79021,,8463,122,1,529_525,浮点数_顺序结构,28156,algebra,1
28266487,79021,,46800,156,1,533,函数与结构体,29499,algebra,1
28191487,79021,,46803,157,0,533_538,函数与结构体_排列组合,176867,algebra,1
28191373,79021,,46809,159,0,533,函数与结构体,59434,algebra,0
28116679,79021,,46815,161,0,413_534,字符串_模拟,32759,algebra,1
28266528,79021,,46833,167,1,413_534_540,字符串_模拟_枚举,73554,algebra,1
28116662,79021,,46842,170,0,413_534_541,字符串_模拟_排序,10223,algebra,1
28191153,79021,,46857,175,0,487,数组,109088,algebra,1
28266273,79021,,46863,177,1,487,数组,106408,algebra,1
28266633,79021,,46863,177,1,487,数组,39406,algebra,1
28266463,79021,,46866,178,1,487_534,数组_模拟,34882,algebra,1
28116628,79021,,46878,182,0,487_534_540,数组_模拟_枚举,32069,algebra,1
28116709,79021,,46929,199,1,543_534_413,循环结构_模拟_字符串,80680,algebra,1
28222770,79021,,46932,200,0,543,循环结构,53040,algebra,0
28222243,79021,,46938,202,0,543,循环结构,29770,algebra,1
28116743,79021,,46962,210,1,11_70,Venn Diagram,85745,algebra,1
28092898,79022,,46800,156,1,533,函数与结构体,18531,algebra,1
28093007,79022,,46803,157,1,533_538,函数与结构体_排列组合,23049,algebra,1
28091255,79022,,46809,159,0,533,函数与结构体,60617,algebra,1
28218554,79022,,46824,164,1,413_534,字符串_模拟,8263,algebra,1
28220164,79022,,46854,174,1,413_534_537,字符串_模拟_搜索,12822,algebra,1
28092972,79022,,46863,177,1,487,数组,16112,algebra,1
28090961,79022,,46884,184,1,487_413,数组_字符串,75289,algebra,1
28106539,79023,,46797,155,0,533_537_536,函数与结构体_搜索_质数,140197,algebra,1
28249597,79023,,46812,160,1,413,字符串,14456,algebra,1
28106912,79023,,46821,163,1,413_534,字符串_模拟,15056,algebra,1
28249658,79023,,46836,168,1,413_534,字符串_模拟,24746,algebra,1
28249711,79023,,46851,173,1,413_534,字符串_模拟,11801,algebra,1
28249621,79023,,46851,173,1,413_534,字符串_模拟,13158,algebra,1
28106940,79023,,46881,183,1,487,数组,11067,algebra,1
28249547,79023,,46887,185,1,487_534_540,数组_模拟_枚举,30491,algebra,1
28106950,79023,,46917,195,0,543,循环结构,16154,algebra,1
28106764,79023,,46962,210,0,11_70,Venn Diagram,13629,algebra,1
28116502,79024,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,74468,algebra,1
28242947,79024,,46839,169,1,413_534,字符串_模拟,57775,algebra,1
28243137,79024,,46851,173,1,413_534,字符串_模拟,28139,algebra,1
28116431,79024,,46854,174,0,413_534_537,字符串_模拟_搜索,25016,algebra,1
28116400,79024,,46890,186,0,487_540,数组_枚举,218313,algebra,1
28116497,79024,,46935,201,1,543_534,循环结构_模拟,26234,algebra,1
28116467,79024,,46944,204,0,543_536,循环结构_质数,28828,algebra,1
28243333,79024,,46962,210,1,11_70,Venn Diagram,28201,algebra,1
28113844,79026,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,33348,algebra,1
28240585,79026,,46815,161,1,413_534,字符串_模拟,154571,algebra,1
28240761,79026,,46833,167,1,413_534_540,字符串_模拟_枚举,24407,algebra,1
28113595,79026,,46920,196,1,543,循环结构,274391,algebra,1
28985670,79027,,43199,152,1,533,函数与结构体,20562,choose_1,1
28113924,79027,,46800,156,1,533,函数与结构体,37391,algebra,1
28113819,79027,,46818,162,0,413_539_536,字符串_素数_质数,48140,algebra,1
28247982,79027,,46821,163,1,413_534,字符串_模拟,27797,algebra,1
28247751,79027,,46836,168,1,413_534,字符串_模拟,130047,algebra,1
28113941,79027,,46878,182,1,487_534_540,数组_模拟_枚举,20546,algebra,1
28113420,79027,,46905,191,1,487_534_540,数组_模拟_枚举,512500,algebra,1
28113998,79027,,46962,210,1,11_70,Venn Diagram,29719,algebra,1
21772094,79029,,8462,121,0,529_525,浮点数_顺序结构,79965,algebra,2
28175955,79029,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,92871,algebra,1
28104843,79029,,46800,156,1,533,函数与结构体,20351,algebra,1
28184255,79029,,46812,160,1,413,字符串,15590,algebra,1
28118541,79029,,46815,161,1,413_534,字符串_模拟,25844,algebra,1
28104894,79029,,46833,167,0,413_534_540,字符串_模拟_枚举,25667,algebra,1
28118549,79029,,46860,176,1,487_535,数组_递归,9698,algebra,1
28104765,79029,,46881,183,0,487,数组,42541,algebra,1
28104863,79029,,46887,185,1,487_534_540,数组_模拟_枚举,31434,algebra,1
28104935,79029,,46944,204,1,543_536,循环结构_质数,20187,algebra,1
28672711,79030,,46818,162,0,413_539_536,字符串_素数_质数,80409,algebra,1
28528400,79030,,46908,192,0,487_534_413,数组_模拟_字符串,62349,algebra,1
28171920,79031,,46806,158,1,533,函数与结构体,84008,algebra,1
28172040,79031,,46809,159,1,533,函数与结构体,37703,algebra,1
28107466,79031,,46824,164,0,413_534,字符串_模拟,115139,algebra,1
28172025,79031,,46827,165,1,413,字符串,31099,algebra,1
28171950,79031,,46842,170,1,413_534_541,字符串_模拟_排序,53073,algebra,1
28171968,79031,,46854,174,0,413_534_537,字符串_模拟_搜索,24262,algebra,1
28107877,79031,,46905,191,1,487_534_540,数组_模拟_枚举,39150,algebra,1
28107891,79031,,46911,193,0,487_534,数组_模拟,45433,algebra,1
28172005,79031,,46923,197,1,543,循环结构,32337,algebra,1
28107845,79031,,46932,200,1,543,循环结构,66480,algebra,1
28107665,79031,,46968,212,0,543,循环结构,51388,algebra,1
28237139,79032,,46800,156,1,533,函数与结构体,36625,algebra,1
28237165,79032,,46806,158,1,533,函数与结构体,32750,algebra,1
28237158,79032,,46866,178,1,487_534,数组_模拟,31641,algebra,1
28237110,79032,,46920,196,1,543,循环结构,79500,algebra,1
28268167,79033,,46827,165,1,413,字符串,44014,algebra,1
28093069,79033,,46833,167,1,413_534_540,字符串_模拟_枚举,9002,algebra,1
28268155,79033,,46845,171,1,413,字符串,21367,algebra,1
28093049,79033,,46878,182,0,487_534_540,数组_模拟_枚举,10434,algebra,1
28093127,79033,,46932,200,1,543,循环结构,18108,algebra,1
28093084,79033,,46968,212,1,543,循环结构,45081,algebra,1
28241862,79034,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,24240,algebra,1
28241738,79034,,46818,162,1,413_539_536,字符串_素数_质数,62953,algebra,1
28105044,79034,,46824,164,1,413_534,字符串_模拟,73304,algebra,1
28105106,79034,,46926,198,0,543,循环结构,51184,algebra,1
33381586,79054,,46794,154,1,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,8586,algebra,1
33381396,79054,,46800,156,1,533,函数与结构体,31150,algebra,1
33381550,79054,,46821,163,1,413_534,字符串_模拟,5550,algebra,1
33381118,79054,,46827,165,0,413,字符串,10190,algebra,1
33269651,79054,,46833,167,1,413_534_540,字符串_模拟_枚举,18821,algebra,1
33269602,79054,,46854,174,1,413_534_537,字符串_模拟_搜索,27716,algebra,1
33381191,79054,,46872,180,0,487,数组,43637,algebra,1
33629640,79055,,46806,158,1,533,函数与结构体,13328,algebra,1
33629512,79055,,46821,163,1,413_534,字符串_模拟,14344,algebra,1
33629106,79055,,46857,175,0,487,数组,144998,algebra,1
33629404,79055,,46869,179,1,487,数组,14500,algebra,1
33629590,79055,,46872,180,1,487,数组,16266,algebra,1
33629437,79055,,46878,182,1,487_534_540,数组_模拟_枚举,4250,algebra,1
29756779,79056,,8463,122,1,529_525,浮点数_顺序结构,8888,algebra,1
33270426,79056,,46818,162,0,413_539_536,字符串_素数_质数,49831,algebra,1
33391472,79056,,46833,167,1,413_534_540,字符串_模拟_枚举,13054,algebra,1
33391353,79056,,46842,170,1,413_534_541,字符串_模拟_排序,65538,algebra,1
33270641,79056,,46851,173,1,413_534,字符串_模拟,11858,algebra,1
33270579,79056,,46857,175,1,487,数组,15403,algebra,1
33270611,79056,,46890,186,1,487_540,数组_枚举,14103,algebra,1
33270139,79056,,46962,210,0,11_70,Venn Diagram,85117,algebra,1
33548723,79057,,46821,163,0,413_534,字符串_模拟,33727,algebra,1
33548756,79057,,46839,169,1,413_534,字符串_模拟,12144,algebra,1
33548762,79057,,46842,170,1,413_534_541,字符串_模拟_排序,9877,algebra,1
33548749,79057,,46866,178,1,487_534,数组_模拟,9972,algebra,1
33309530,79057,,46905,191,1,487_534_540,数组_模拟_枚举,13891,algebra,1
33309484,79057,,46911,193,0,487_534,数组_模拟,43875,algebra,1
33309536,79057,,46917,195,1,543,循环结构,20031,algebra,1
33309516,79057,,46938,202,1,543,循环结构,13359,algebra,1
33392172,79058,,46800,156,1,533,函数与结构体,419703,algebra,1
33269394,79058,,46806,158,1,533,函数与结构体,20532,algebra,1
33269419,79058,,46809,159,1,533,函数与结构体,14594,algebra,1
33391647,79058,,46854,174,1,413_534_537,字符串_模拟_搜索,263406,algebra,1
33298730,79059,,46827,165,0,413,字符串,25531,algebra,1
33412678,79059,,46830,166,1,413_534,字符串_模拟,24064,algebra,1
33298825,79059,,46866,178,1,487_534,数组_模拟,24642,algebra,1
33412664,79059,,46878,182,1,487_534_540,数组_模拟_枚举,24211,algebra,1
33298610,79059,,46914,194,1,543,循环结构,72135,algebra,1
33298922,79059,,46938,202,1,543,循环结构,26717,algebra,1
33298879,79059,,46953,207,1,543_534,循环结构_模拟,23035,algebra,1
33393264,79060,,46818,162,1,413_539_536,字符串_素数_质数,11831,algebra,1
33393065,79060,,46824,164,0,413_534,字符串_模拟,8152,algebra,1
33393006,79060,,46833,167,1,413_534_540,字符串_模拟_枚举,27745,algebra,1
33393204,79060,,46836,168,1,413_534,字符串_模拟,7519,algebra,1
33282431,79060,,46839,169,1,413_534,字符串_模拟,11811,algebra,1
33282363,79060,,46857,175,1,487,数组,9252,algebra,1
33393169,79060,,46860,176,1,487_535,数组_递归,5539,algebra,1
33282182,79060,,46875,181,0,487,数组,85826,algebra,1
33393399,79060,,46881,183,1,487,数组,6304,algebra,1
33282382,79060,,46920,196,0,543,循环结构,11831,algebra,1
33282133,79060,,46959,209,1,543_534,循环结构_模拟,36103,algebra,1
33273912,79061,,46797,155,1,533_537_536,函数与结构体_搜索_质数,49187,algebra,1
33383080,79061,,46836,168,1,413_534,字符串_模拟,27750,algebra,1
33383122,79061,,46848,172,1,413_534,字符串_模拟,27219,algebra,1
33273785,79061,,46932,200,1,543,循环结构,79656,algebra,1
33382258,79062,,46797,155,1,533_537_536,函数与结构体_搜索_质数,85994,algebra,1
33222905,79062,,46797,155,0,533_537_536,函数与结构体_搜索_质数,28857,algebra,1
33382357,79062,,46800,156,0,533,函数与结构体,17904,algebra,1
33223400,79062,,46830,166,1,413_534,字符串_模拟,17833,algebra,1
33382439,79062,,46836,168,1,413_534,字符串_模拟,9274,algebra,1
33382393,79062,,46839,169,1,413_534,字符串_模拟,11031,algebra,1
33223499,79062,,46839,169,1,413_534,字符串_模拟,21452,algebra,1
33382411,79062,,46881,183,1,487,数组,11209,algebra,1
33223660,79062,,46890,186,1,487_540,数组_枚举,21522,algebra,1
